Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
1989,6,2,5,1920,1915,2029,2022,US,550,,69,67,,7,5,DCA,PVD,357,,,0,,0,,,,,
1989,7,1,6,1609,1610,1721,1732,CO,518,,72,82,,-11,-1,BIL,DEN,455,,,0,,0,,,,,
1989,9,8,5,1000,1000,1211,1151,UA,709,,251,231,,20,0,ORD,ONT,1700,,,0,,0,,,,,
1989,6,27,2,1503,1504,1949,1942,UA,374,,166,158,,7,-1,DEN,DTW,1123,,,0,,0,,,,,
1989,4,4,2,1240,1215,1429,1335,WN,103,,109,80,,54,25,BNA,MDW,395,,,0,,0,,,,,
1989,2,9,4,703,700,1012,1014,AA,112,,129,134,,-2,3,ORD,BOS,867,,,0,,0,,,,,
1989,11,1,3,648,647,815,802,AA,1174,,87,75,,13,1,SNA,SJC,342,,,0,,0,,,,,
1989,3,30,4,1755,1755,1922,1935,NW,1627,,147,160,,-13,0,DTW,MSY,926,,,0,,0,,,,,
1989,12,10,7,,750,,924,US,1531,,,94,,,,CLT,TPA,508,,,1,,0,,,,,
1989,7,20,4,1949,1910,2030,1953,PI,1279,,41,43,,37,39,AZO,DAY,176,,,0,,0,,,,,
1989,12,29,5,807,810,902,911,US,83,,55,61,,-9,-3,MDT,PIT,185,,,0,,0,,,,,
1989,10,3,2,1108,1056,1157,1145,EA,785,,49,49,,12,12,ATL,CAE,191,,,0,,0,,,,,
1989,1,29,7,855,855,1000,1004,DL,296,,65,69,,-4,0,PHL,BOS,280,,,0,,0,,,,,
1989,7,17,1,1147,1125,1411,1332,UA,452,,84,67,,39,22,ORD,CVG,264,,,0,,0,,,,,
1989,3,5,7,1703,1650,1809,1750,WN,162,,66,60,,19,13,DAL,MAF,319,,,0,,0,,,,,
1989,10,13,5,2103,2030,2144,2125,WN,171,,41,55,,19,33,DAL,SAT,248,,,0,,0,,,,,
1989,10,13,5,1557,1535,1712,1645,WN,549,,75,70,,27,22,MCI,MDW,405,,,0,,0,,,,,
1989,6,18,7,1032,1032,1241,1244,DL,1238,,69,72,,-3,0,MEM,ATL,332,,,0,,0,,,,,
1989,7,28,5,800,800,755,800,WN,902,,55,60,,-5,0,DTW,MDW,229,,,0,,0,,,,,
1989,10,13,5,1849,1850,1928,1925,CO,526,,39,35,,3,-1,ICT,OKC,,,,0,,0,,,,,
1989,3,27,1,1435,1435,1645,1645,NW,337,,130,130,,0,0,BOS,DTW,632,,,0,,0,,,,,
1989,5,6,6,1925,1855,2045,2015,DL,1856,,80,80,,30,30,ATL,SRQ,445,,,0,,0,,,,,
1989,6,13,2,2035,2030,2222,2201,PI,1797,,107,91,,21,5,EWR,GSO,446,,,0,,0,,,,,
1989,11,29,3,1528,1510,1740,1710,WN,456,,72,60,,30,18,MDW,DET,248,,,0,,0,,,,,
1989,7,31,1,1620,1616,1853,1855,AA,1074,,93,99,,-2,4,ELP,DFW,551,,,0,,0,,,,,
1989,11,1,3,904,905,1105,1117,UA,255,,241,252,,-12,-1,MIA,DEN,1709,,,0,,0,,,,,
1989,2,11,6,1559,1559,1707,1701,AA,687,,68,62,,6,0,DFW,LBB,282,,,0,,0,,,,,
1989,8,7,1,700,700,846,850,AS,161,,106,110,,-4,0,SFO,SEA,679,,,0,,0,,,,,
1989,9,17,7,1604,1605,1705,1712,US,78,,61,67,,-7,-1,PHL,PIT,267,,,0,,0,,,,,
1989,9,9,6,1741,1723,1958,1819,UA,509,,197,116,,99,18,ATL,ORD,606,,,0,,0,,,,,
1989,2,10,5,1205,1205,1334,1343,NW,1146,,89,98,,-9,0,DTW,HPN,505,,,0,,0,,,,,
1989,12,30,6,2055,2055,2209,2220,CO,713,,194,205,,-11,0,IAH,LAS,1222,,,0,,0,,,,,
1989,8,20,7,1940,1940,2014,2014,DL,1832,,34,34,,0,0,OKC,TUL,111,,,0,,0,,,,,
1989,1,28,6,1844,1845,2137,2124,UA,1012,,113,99,,13,-1,SFO,SLC,599,,,0,,0,,,,,
1989,4,4,2,925,925,1019,1025,WN,159,,54,60,,-6,0,MAF,DAL,319,,,0,,0,,,,,
1989,11,7,2,1755,1755,1953,1943,PA (1),206,,118,108,,10,0,JFK,PIT,340,,,0,,0,,,,,
1989,12,10,7,1801,1745,1808,1745,HP,1146,,67,60,,23,16,PHX,LAS,256,,,0,,0,,,,,
1989,2,13,1,1625,1530,1916,1841,UA,844,,111,131,,35,55,ORD,BOS,867,,,0,,0,,,,,
1989,6,12,1,1225,1225,1355,1412,CO,215,,90,107,,-17,0,DEN,BZN,525,,,0,,0,,,,,
1989,8,14,1,828,819,957,955,DL,710,,89,96,,2,9,ATL,DCA,547,,,0,,0,,,,,
1989,1,17,2,2104,2100,2323,2356,AA,97,,319,356,,-33,4,IAD,LAX,2288,,,0,,0,,,,,
1989,4,20,4,1745,1745,1905,1939,NW,287,,260,294,,-34,0,DTW,SAN,1957,,,0,,0,,,,,
1989,2,26,7,1301,1300,1449,1446,AA,507,,108,106,,3,1,SYR,RDU,519,,,0,,0,,,,,
1989,9,19,2,1602,1600,1645,1653,US,379,,43,53,,-8,2,PIT,MDT,185,,,0,,0,,,,,
1989,6,11,7,709,710,947,944,US,450,,158,154,,3,-1,FLL,PHL,992,,,0,,0,,,,,
1989,8,4,5,720,720,846,847,PI,1701,,86,87,,-1,0,RIC,BOS,474,,,0,,0,,,,,
1989,11,7,2,1430,1430,1520,1525,WN,34,,50,55,,-5,0,HOU,DAL,239,,,0,,0,,,,,
1989,6,6,2,642,634,638,625,DL,1166,,56,51,,13,8,ATL,BNA,214,,,0,,0,,,,,
1989,5,25,4,1600,1600,1840,1838,CO,188,,100,98,,2,0,DEN,MCI,533,,,0,,0,,,,,
1989,5,30,2,1259,1300,1507,1501,UA,1582,,128,121,,6,-1,MCO,IAD,758,,,0,,0,,,,,
1989,8,26,6,719,720,908,855,UA,1428,,109,95,,13,-1,ATL,IAD,533,,,0,,0,,,,,
1989,10,3,2,1324,1325,1456,1500,AA,869,,92,95,,-4,-1,EWR,RDU,416,,,0,,0,,,,,
1989,8,23,3,1514,1515,1841,1855,AA,841,,207,220,,-14,-1,BWI,SJU,1565,,,0,,0,,,,,
1989,6,17,6,800,800,1516,1520,NW,334,,256,260,,-4,0,LAX,DTW,1979,,,0,,0,,,,,
1989,6,10,6,740,730,900,859,US,2451,,80,89,,1,10,SAN,SFO,447,,,0,,0,,,,,
1989,12,2,6,1835,1833,1918,1934,AA,809,,163,181,,-16,2,DFW,PSP,1126,,,0,,0,,,,,
1989,8,15,2,1830,1810,2030,2016,CO,73,,240,246,,14,20,EWR,DEN,1605,,,0,,0,,,,,
1989,3,6,1,1203,1200,1208,1205,HP,626,,65,65,,3,3,PHX,ONT,325,,,0,,0,,,,,
1989,9,11,1,2046,2045,2204,2204,CO,231,,138,139,,0,1,IAH,DEN,861,,,0,,0,,,,,
1989,4,5,3,2035,2035,2140,2140,DL,520,,65,65,,0,0,ATL,LEX,303,,,0,,0,,,,,
1989,10,2,1,1630,1630,1719,1724,CO,469,,109,114,,-5,0,DFW,DEN,641,,,0,,0,,,,,
1989,10,22,7,1159,1150,1317,1312,PA (1),2441,,78,82,,5,9,SFO,LAX,337,,,0,,0,,,,,
1989,11,4,6,1000,1000,1214,1200,WN,460,,134,120,,14,0,BNA,HOU,670,,,0,,0,,,,,
1989,4,12,3,1117,1117,1225,1221,AA,808,,68,64,,4,0,RST,ORD,268,,,0,,0,,,,,
1989,11,9,4,1649,1708,1712,1735,UA,694,,23,27,,-23,-19,HSV,BHM,74,,,0,,0,,,,,
1989,9,13,3,1539,1525,1739,1725,WN,686,,120,120,,14,14,PHX,SFO,651,,,0,,0,,,,,
1989,7,9,7,2115,2115,2347,2342,UA,1436,,92,87,,5,0,SFO,BOI,522,,,0,,0,,,,,
1989,7,21,5,1742,1745,1848,1913,CO,1193,,186,208,,-25,-3,IAH,LAS,1222,,,0,,0,,,,,
1989,10,5,4,1840,1840,1941,1959,CO,819,,121,139,,-18,0,SRQ,IAH,796,,,0,,0,,,,,
1989,4,2,7,1822,1822,1925,1921,AA,1091,,63,59,,4,0,RNO,SJC,188,,,0,,0,,,,,
1989,7,14,5,2126,1926,2325,2115,TW,351,,179,169,,130,120,BOS,STL,1046,,,0,,0,,,,,
1989,11,13,1,1105,1055,1240,1230,NW,11,,95,95,,10,10,DCA,DTW,405,,,0,,0,,,,,
1989,7,2,7,1820,1820,1902,1900,HP,1056,,42,40,,2,0,FLG,PHX,119,,,0,,0,,,,,
1989,6,20,2,800,800,1025,1028,DL,236,,145,148,,-3,0,MCO,LGA,950,,,0,,0,,,,,
1989,12,26,2,1151,1150,1232,1234,US,156,,41,44,,-2,1,MEM,BNA,200,,,0,,0,,,,,
1989,3,15,3,1320,1320,1423,1425,DL,1051,,123,125,,-2,0,ATL,HOU,696,,,0,,0,,,,,
1989,4,3,1,1125,1125,1220,1218,DL,784,,55,53,,2,0,FLL,TPA,197,,,0,,0,,,,,
1989,2,11,6,1720,1720,1953,1945,UA,287,,273,265,,8,0,BOS,DEN,1754,,,0,,0,,,,,
1989,10,1,7,1629,1629,1720,1725,DL,865,,51,56,,-5,0,MCO,MIA,193,,,0,,0,,,,,
1989,11,13,1,2148,1745,2355,2025,TW,895,,307,340,,210,243,IAD,LAX,2288,,,0,,0,,,,,
1989,4,22,6,645,645,854,851,NW,1443,,129,126,,3,0,PVD,DTW,614,,,0,,0,,,,,
1989,8,21,1,906,900,1724,1700,US,1060,,318,300,,24,6,LAX,BWI,2329,,,0,,0,,,,,
1989,10,8,7,838,840,914,925,CO,506,,36,45,,-11,-2,TPA,MCO,80,,,0,,0,,,,,
1989,3,22,3,1722,1725,1831,1837,US,379,,69,72,,-6,-3,MDT,BOS,335,,,0,,0,,,,,
1989,11,14,2,1243,1244,1319,1329,UA,445,,36,45,,-10,-1,ORD,MSN,109,,,0,,0,,,,,
1989,2,18,6,1444,1415,1732,1700,TW,11,,228,225,,32,29,SJU,JFK,1597,,,0,,0,,,,,
1989,11,24,5,1758,1759,1805,1752,AA,859,,67,53,,13,-1,GRR,ORD,137,,,0,,0,,,,,
1989,2,24,5,1230,1230,1451,1453,EA,148,,141,143,,-2,0,ATL,BOS,946,,,0,,0,,,,,
1989,6,24,6,937,905,1025,1001,PI,1851,,48,56,,24,32,BWI,ROA,221,,,0,,0,,,,,
1989,6,29,4,1935,1936,2011,2023,PI,1622,,96,107,,-12,-1,CLT,STL,575,,,0,,0,,,,,
1989,4,17,1,1034,1035,1143,1138,US,100,,69,63,,5,-1,PHL,ROC,257,,,0,,0,,,,,
1989,7,14,5,2017,2019,2040,2054,AA,155,,83,95,,-14,-2,BUF,ORD,473,,,0,,0,,,,,
1989,7,1,6,1206,1010,1311,1125,WN,924,,65,75,,106,116,LAX,PHX,370,,,0,,0,,,,,
1989,1,5,4,2048,2035,2148,2140,US,429,,60,65,,8,13,PIT,TRI,301,,,0,,0,,,,,
1989,6,17,6,1617,1620,1707,1728,NW,1484,,50,68,,-21,-3,DTW,PIT,201,,,0,,0,,,,,
1989,5,12,5,800,800,900,900,US,337,,60,60,,0,0,DTW,PIT,201,,,0,,0,,,,,
1989,10,25,3,1455,1455,1601,1600,WN,552,,66,65,,1,0,PHX,ONT,325,,,0,,0,,,,,
1989,5,4,4,455,456,552,557,AA,258,,57,61,,-5,-1,TUL,DFW,237,,,0,,0,,,,,
1989,3,4,6,1211,1151,1423,1400,AA,1095,,192,189,,23,20,MIA,DFW,1121,,,0,,0,,,,,
1989,1,2,1,1454,1449,1514,1525,DL,1515,,80,96,,-11,5,SLC,ONT,558,,,0,,0,,,,,
1989,10,20,5,1021,1016,1151,1150,DL,434,,90,94,,1,5,ATL,IAD,533,,,0,,0,,,,,
1989,3,4,6,1530,1530,1730,1730,HP,414,,60,60,,0,0,ONT,PHX,325,,,0,,0,,,,,
1989,7,4,2,1835,1835,1922,1915,AS,103,,47,40,,7,0,PDX,SEA,129,,,0,,0,,,,,
1989,9,5,2,703,640,819,759,US,171,,76,79,,20,23,PWM,PHL,365,,,0,,0,,,,,
1989,2,17,5,2112,2040,2220,2155,NW,1297,,68,75,,25,32,MEM,TUL,342,,,0,,0,,,,,
1989,9,20,3,618,618,708,707,TW,366,,50,49,,1,0,PIA,STL,137,,,0,,0,,,,,
1989,1,9,1,1620,1615,1707,1726,NW,388,,47,71,,-19,5,DTW,PIT,201,,,0,,0,,,,,
1989,6,30,5,1147,1144,1243,1230,TW,321,,56,46,,13,3,BUR,LGB,29,,,0,,0,,,,,
1989,1,8,7,2030,2030,2312,2333,TW,302,,102,123,,-21,0,STL,SYR,803,,,0,,0,,,,,
1989,12,20,3,1218,1145,1312,1235,WN,189,,54,50,,37,33,TUL,DAL,237,,,0,,0,,,,,
1989,9,12,2,1940,1900,2140,2058,UA,391,,240,238,,42,40,ORD,GEG,1498,,,0,,0,,,,,
1989,2,7,2,1142,1100,1301,1239,PI,1254,,79,99,,22,42,CLT,EWR,529,,,0,,0,,,,,
1989,3,7,2,1940,1845,2208,2111,PI,1671,,88,86,,57,55,MEM,CLT,512,,,0,,0,,,,,
1989,3,6,1,937,820,1201,1057,DL,204,,144,157,,64,77,FLL,EWR,1065,,,0,,0,,,,,
1989,3,13,1,610,610,728,739,AA,308,,78,89,,-11,0,MSY,DFW,448,,,0,,0,,,,,
1989,4,26,3,1159,1159,1243,1245,DL,1697,,44,46,,-2,0,SLC,IDA,188,,,0,,0,,,,,
1989,12,31,7,1805,1745,1952,1941,NW,1658,,107,116,,11,20,DTW,BOS,632,,,0,,0,,,,,
1989,2,22,3,2028,2030,2118,2120,PI,1758,,50,50,,-2,-2,MIA,MCO,193,,,0,,0,,,,,
1989,9,23,6,715,715,730,735,AS,150,,75,80,,-5,0,BOI,SEA,399,,,0,,0,,,,,
1989,11,14,2,1922,1910,2140,2114,CO,1065,,318,304,,26,12,CLE,LAX,2053,,,0,,0,,,,,
1989,12,13,3,1214,1210,1601,1603,PA (1),2102,,167,173,,-2,4,MSP,JFK,1028,,,0,,0,,,,,
1989,5,20,6,1510,1510,1647,1707,NW,357,,157,177,,-20,0,LGA,MSP,1020,,,0,,0,,,,,
1989,5,10,3,1124,1120,1357,1325,AA,1340,,153,125,,32,4,MIA,RDU,700,,,0,,0,,,,,
1989,2,14,2,1752,1755,1859,1855,NW,1055,,67,60,,4,-3,MSP,FAR,223,,,0,,0,,,,,
1989,3,9,4,1059,1050,1239,1230,DL,789,,100,100,,9,9,DCA,ATL,547,,,0,,0,,,,,
1989,1,21,6,832,830,852,907,AA,1255,,80,97,,-15,2,DTW,BNA,457,,,0,,0,,,,,
1989,4,2,7,2217,2055,2304,2133,UA,1414,,47,38,,91,82,SMF,SFO,86,,,0,,0,,,,,
1989,9,21,4,708,705,821,813,US,615,,73,68,,8,3,DCA,CLE,310,,,0,,0,,,,,
1989,1,11,3,,1844,,2029,UA,373,,,105,,,,ORD,LIT,552,,,1,,0,,,,,
1989,4,9,7,1903,1900,2013,2000,CO,324,,70,60,,13,3,DCA,EWR,199,,,0,,0,,,,,
1989,5,22,1,1404,1400,1516,1517,AA,522,,72,77,,-1,4,LAX,SFO,337,,,0,,0,,,,,
1989,2,10,5,22,23,102,112,TW,336,,40,49,,-10,-1,TPA,MIA,204,,,0,,0,,,,,
1989,4,27,4,1330,1330,1427,1430,HP,440,,57,60,,-3,0,LAS,PHX,256,,,0,,0,,,,,
1989,11,5,7,1400,1400,1506,1505,WN,450,,66,65,,1,0,MSY,HOU,303,,,0,,0,,,,,
1989,12,20,3,2341,2341,104,125,DL,962,,83,104,,-21,0,ATL,IAD,533,,,0,,0,,,,,
1989,12,4,1,1814,1815,2038,2045,NW,1238,,144,150,,-7,-1,SEA,SNA,978,,,0,,0,,,,,
1989,2,24,5,931,930,1017,1031,AA,1401,,46,61,,-14,1,DFW,AUS,190,,,0,,0,,,,,
1989,1,3,2,1736,1605,1838,1705,WN,419,,62,60,,93,91,MCI,OKC,313,,,0,,0,,,,,
1989,3,27,1,1839,1839,1857,1905,DL,1047,,78,86,,-8,0,CVG,MEM,403,,,0,,0,,,,,
1989,3,31,5,1937,1908,2055,2033,TW,19,,138,145,,22,29,STL,DEN,770,,,0,,0,,,,,
1989,1,7,6,1853,1830,1950,1932,AA,193,,117,122,,18,23,DFW,DEN,641,,,0,,0,,,,,
1989,8,19,6,1305,1305,1428,1423,DL,1003,,83,78,,5,0,DAY,ATL,432,,,0,,0,,,,,
1989,5,16,2,633,635,800,823,NW,7,,147,168,,-23,-2,PHL,MSP,980,,,0,,0,,,,,
1989,4,6,4,2240,2240,2309,2305,DL,1241,,29,25,,4,0,PNS,MOB,65,,,0,,0,,,,,
1989,3,9,4,1738,1725,1814,1810,CO,819,,36,45,,4,13,RSW,SRQ,77,,,0,,0,,,,,
1989,4,2,7,714,715,752,750,US,592,,38,35,,2,-1,EVV,IND,135,,,0,,0,,,,,
1989,11,20,1,1310,1310,1547,1553,DL,904,,97,103,,-6,0,TUL,ATL,674,,,0,,0,,,,,
1989,6,25,7,944,945,1050,1055,PI,1747,,66,70,,-5,-1,TLH,MIA,403,,,0,,0,,,,,
1989,8,3,4,1415,1415,1923,1928,DL,1670,,188,193,,-5,0,SMF,DFW,1431,,,0,,0,,,,,
1989,4,17,1,2057,2047,2151,2137,PI,1585,,54,50,,14,10,CLT,TYS,177,,,0,,0,,,,,
1989,3,6,1,2222,2145,7,2335,WN,518,,45,50,,32,37,MDW,DTW,229,,,0,,0,,,,,
1989,12,30,6,1620,1558,1720,1708,AA,883,,60,70,,12,22,DFW,HOU,247,,,0,,0,,,,,
1989,5,14,7,1720,1720,1832,1836,CO,763,,72,76,,-4,0,EWR,PIT,319,,,0,,0,,,,,
1989,8,30,3,1927,1930,2258,2305,CO,1681,,151,155,,-7,-3,IAH,DTW,1076,,,0,,0,,,,,
1989,5,9,2,952,950,1128,1114,PI,1126,,96,84,,14,2,BWI,DTW,408,,,0,,0,,,,,
1989,4,27,4,1704,1650,1930,1910,AS,87,,206,200,,20,14,SEA,ANC,1449,,,0,,0,,,,,
1989,4,29,6,1108,1108,,1244,TW,514,,,96,,,0,OKC,STL,462,,,0,,1,,,,,
1989,12,13,3,559,600,852,849,UA,850,,113,109,,3,-1,ORD,BTV,763,,,0,,0,,,,,
1989,8,12,6,1250,1250,1355,1405,NW,671,,125,135,,-10,0,PBI,MEM,822,,,0,,0,,,,,
1989,9,22,5,659,700,809,809,UA,1199,,70,69,,0,-1,BUF,IAD,284,,,0,,0,,,,,
1989,5,31,3,2220,2220,59,111,CO,1202,,99,111,,-12,0,DEN,MSP,680,,,0,,0,,,,,
1989,9,10,7,1712,1710,2205,2213,AA,306,,173,183,,-8,2,LAX,DFW,1235,,,0,,0,,,,,
1989,11,23,4,1900,1900,1946,1950,WN,88,,46,50,,-4,0,IAH,DAL,217,,,0,,0,,,,,
1989,7,8,6,1457,1450,1540,1539,US,62,,43,49,,1,7,DTW,PIT,201,,,0,,0,,,,,
1989,6,11,7,651,640,836,827,PI,1570,,105,107,,9,11,FLL,CLT,631,,,0,,0,,,,,
1989,8,29,2,1510,1510,1605,1610,DL,280,,55,60,,-5,0,ATL,CLT,227,,,0,,0,,,,,
1989,12,27,3,927,655,1039,808,US,2960,,72,73,,151,152,CCR,LAX,346,,,0,,0,,,,,
1989,9,25,1,925,925,957,952,DL,1758,,92,87,,5,0,SLC,PHX,507,,,0,,0,,,,,
1989,9,9,6,851,850,918,919,AA,1283,,87,89,,-1,1,RDU,BNA,443,,,0,,0,,,,,
1989,6,9,5,840,840,956,950,NW,864,,76,70,,6,0,MSY,MEM,349,,,0,,0,,,,,
1989,3,27,1,1025,1025,1131,1134,CO,199,,66,69,,-3,0,ABQ,DEN,349,,,0,,0,,,,,
1989,10,11,3,856,855,1103,1102,AA,265,,247,247,,1,1,ORD,RNO,1671,,,0,,0,,,,,
1989,3,16,4,650,650,828,823,DL,471,,98,93,,5,0,PHL,CVG,507,,,0,,0,,,,,
1989,3,10,5,1615,1615,1828,1825,NW,454,,133,130,,3,0,MEM,MSP,700,,,0,,0,,,,,
1989,11,16,4,1105,1105,1342,1345,WN,533,,97,100,,-3,0,LAX,ABQ,677,,,0,,0,,,,,
1989,8,18,5,1416,1415,1549,1602,AA,1062,,93,107,,-13,1,RDU,DTW,501,,,0,,0,,,,,
1989,1,3,2,1824,1815,1931,1907,DL,548,,67,52,,24,9,TYS,CVG,226,,,0,,0,,,,,
1989,4,7,5,1831,1830,1928,1919,PI,1467,,57,49,,9,1,TPA,TLH,200,,,0,,0,,,,,
1989,4,18,2,2031,2024,2207,2150,DL,663,,96,86,,17,7,BOS,DCA,399,,,0,,0,,,,,
1989,1,1,7,1345,1345,1601,1605,WN,742,,76,80,,-4,0,LAS,ABQ,487,,,0,,0,,,,,
1989,8,5,6,854,855,1026,1032,UA,1021,,152,157,,-6,-1,IAD,MSY,954,,,0,,0,,,,,
1989,6,23,5,915,915,1106,1055,DL,705,,111,100,,11,0,MIA,ATL,595,,,0,,0,,,,,
1989,8,1,2,1554,1550,1700,1647,DL,1909,,66,57,,13,4,LAS,LAX,236,,,0,,0,,,,,
1989,4,21,5,1655,1638,1808,1748,PI,1172,,73,70,,20,17,DAY,DCA,391,,,0,,0,,,,,
1989,1,16,1,2036,2035,2153,2154,US,2497,,77,79,,-1,1,SNA,OAK,371,,,0,,0,,,,,
1989,6,23,5,955,955,1027,1029,US,417,,32,34,,-2,0,IND,EVV,135,,,0,,0,,,,,
1989,9,12,2,755,755,942,855,NW,719,,227,180,,47,0,MSP,LAS,1300,,,0,,0,,,,,
1989,12,8,5,1856,1900,1934,1939,NW,253,,38,39,,-5,-4,MBS,DTW,98,,,0,,0,,,,,
1989,12,18,1,1815,1800,2108,2035,AS,99,,173,155,,33,15,LAX,SEA,954,,,0,,0,,,,,
1989,8,11,5,900,855,1123,1122,NW,1444,,83,87,,1,5,BNA,DTW,457,,,0,,0,,,,,
1989,1,21,6,1746,1740,2019,2041,AA,399,,213,241,,-22,6,BDL,DFW,1471,,,0,,0,,,,,
1989,12,25,1,1627,1625,1757,1803,TW,375,,150,158,,-6,2,MCO,STL,880,,,0,,0,,,,,
1989,5,9,2,1910,1910,2014,2025,WN,797,,64,75,,-11,0,LAX,PHX,370,,,0,,0,,,,,
1989,11,28,2,1030,1030,1125,1135,CO,1211,,115,125,,-10,0,MSP,DEN,680,,,0,,0,,,,,
1989,4,26,3,1502,1500,1622,1615,UA,1116,,80,75,,7,2,LAX,SFO,337,,,0,,0,,,,,
1989,2,19,7,1125,1125,1217,1214,EA,192,,52,49,,3,0,TPA,FLL,197,,,0,,0,,,,,
1989,5,5,5,1445,1445,1640,1640,NW,1459,,115,115,,0,0,ORH,DTW,588,,,0,,0,,,,,
1989,10,8,7,947,948,1105,1109,TW,399,,138,141,,-4,-1,MCO,STL,880,,,0,,0,,,,,
1989,11,3,5,2215,2215,2324,2320,DL,970,,69,65,,4,0,DFW,LBB,282,,,0,,0,,,,,
1989,8,16,3,825,825,1052,1100,CO,773,,147,155,,-8,0,EWR,DAB,884,,,0,,0,,,,,
1989,12,29,5,1659,1635,1907,1902,US,1478,,308,327,,5,24,CLT,LAX,2125,,,0,,0,,,,,
1989,10,25,3,2050,2045,2122,2115,CO,3013,,32,30,,7,5,IAH,HOU,24,,,0,,0,,,,,
1989,1,25,3,,2032,,2053,AA,817,,,81,,,,CLE,ORD,316,,,1,,0,,,,,
1989,12,16,6,937,930,1018,1020,HP,629,,41,50,,-2,7,LAS,ONT,197,,,0,,0,,,,,
1989,11,6,1,1436,1414,1717,1704,EA,245,,101,110,,13,22,ORD,ATL,606,,,0,,0,,,,,
1989,1,7,6,825,825,853,850,HP,22,,88,85,,3,0,BOI,LAS,520,,,0,,0,,,,,
1989,5,17,3,653,650,735,725,PI,1015,,42,35,,10,3,GSO,CLT,83,,,0,,0,,,,,
1989,10,19,4,1309,1310,1537,1525,CO,1027,,148,135,,12,-1,EWR,ATL,745,,,0,,0,,,,,
1989,11,27,1,1106,1055,1156,1140,US,414,,50,45,,16,11,MDT,PIT,185,,,0,,0,,,,,
1989,7,12,3,1053,1040,1144,1136,US,660,,51,56,,8,13,PHL,ALB,212,,,0,,0,,,,,
1989,10,31,2,1930,1755,2131,2020,PA (1),563,,121,145,,71,95,JFK,DTW,508,,,0,,0,,,,,
1989,9,28,4,2332,2155,36,2322,UA,251,,64,87,,74,97,ORD,MSP,334,,,0,,0,,,,,
1989,6,30,5,1745,1745,1840,1845,HP,861,,55,60,,-5,0,LAS,SAN,258,,,0,,0,,,,,
1989,12,2,6,1759,1800,2112,2105,UA,342,,133,125,,7,-1,ONT,DEN,819,,,0,,0,,,,,
1989,1,11,3,950,950,1302,1320,DL,722,,132,150,,-18,0,DFW,DTW,987,,,0,,0,,,,,
1989,11,2,4,903,900,1026,1035,DL,689,,203,215,,-9,3,CVG,SLC,1449,,,0,,0,,,,,
1989,6,15,4,1107,1105,1429,1423,CO,1187,,262,258,,6,2,BOS,IAH,1597,,,0,,0,,,,,
1989,1,27,5,1039,1025,1143,1125,CO,580,,64,60,,18,14,IAH,MSY,305,,,0,,0,,,,,
1989,12,17,7,2028,2004,2126,2045,UA,1157,,58,41,,41,24,SMF,SFO,86,,,0,,0,,,,,
1989,11,24,5,650,650,813,810,HP,844,,143,140,,3,0,ICT,PHX,870,,,0,,0,,,,,
1989,5,13,6,1135,1135,1334,1420,CO,137,,239,285,,-46,0,BOS,DEN,1754,,,0,,0,,,,,
1989,5,18,4,800,800,856,900,US,337,,56,60,,-4,0,DTW,PIT,201,,,0,,0,,,,,
1989,1,13,5,1048,1040,1548,1540,PI,1621,,180,180,,8,8,DEN,CLT,1337,,,0,,0,,,,,
1989,4,26,3,1636,1631,1937,1940,DL,917,,181,189,,-3,5,BOS,FLL,1237,,,0,,0,,,,,
1989,9,12,2,1531,1530,1636,1640,HP,6,,65,70,,-4,1,PHX,SNA,338,,,0,,0,,,,,
1989,4,6,4,1330,1330,1509,1525,NW,793,,159,175,,-16,0,EWR,MEM,946,,,0,,0,,,,,
1989,1,25,3,855,855,1055,1050,AS,93,,120,115,,5,0,SFO,SEA,679,,,0,,0,,,,,
1989,10,6,5,928,930,1047,1056,CO,295,,139,146,,-9,-2,CLE,MSY,917,,,0,,0,,,,,
1989,3,16,4,2020,2020,2127,2138,DL,339,,67,78,,-11,0,BOS,PHL,280,,,0,,0,,,,,
1989,9,30,6,1241,1215,1504,1426,TW,177,,263,251,,38,26,STL,SFO,1736,,,0,,0,,,,,
1989,4,7,5,2048,2036,2207,2140,DL,275,,139,124,,27,12,ATL,DFW,732,,,0,,0,,,,,
1989,3,26,7,822,822,827,835,DL,409,,65,73,,-8,0,ATL,MEM,332,,,0,,0,,,,,
1989,3,22,3,1100,1100,1207,1210,AS,169,,67,70,,-3,0,ONT,SJC,333,,,0,,0,,,,,
1989,5,27,6,1329,1250,1420,1352,US,23,,51,62,,28,39,BWI,PIT,210,,,0,,0,,,,,
1989,6,20,2,1915,1900,2236,2144,CO,668,,201,164,,52,15,RSW,EWR,1068,,,0,,0,,,,,
1989,8,26,6,1750,1750,2302,2303,DL,852,,192,193,,-1,0,SFO,DFW,1464,,,0,,0,,,,,
1989,12,25,1,1601,1558,1655,1706,AA,1441,,54,68,,-11,3,DFW,SAT,247,,,0,,0,,,,,
1989,1,31,2,655,655,707,711,UA,353,,72,76,,-4,0,CLE,ORD,316,,,0,,0,,,,,
